Ulke_Kodu;Ulke_Adi;Kita;Gelismiþlik_Durumu;Yil;Yasam_Beklentisi;Lise_Okullasma_Orani;Kisi_Basi_Saglik_Harcamasi;Hava_Kirliligi_PM25;Nufus;Bebek_Olum_Orani;Bes_Yas_Alti_Olum;Asi_Hepatit_B;Asi_Kizamik;Asi_Difteri;HIV_Prevalansi;Alkol_Tuketimi;Yenilenebilir_Enerji_Payi;Fosil_Yakit_Tuketimi;Kisi_Basi_Enerji_Tuketimi;Komur_Elektrik_Payi;Yenilenebilir_Elektrik_Payi;Orman_Alani_Yuzdesi;Orman_Alani_KM2;Tarim_Arazisi_Yuzdesi;Tatli_Su_Cekim_Orani;Guvenli_Icme_Suyu_Erisimi;Guvenli_Sanitasyon_Erisimi
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2000;80,504;47,66040039;2176,208252;13,31499444;26799;4,9;5,2;97;99;98;;;;;;;;16,66666667;10;16,66666667;;100;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2001;80,803;;2202,077637;13,07046045;27143;4,5;4,8;96;97;97;;;;;;;;16,66666667;10;16,66666667;;99,99999739;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2002;81,061;;2253,218506;12,78463816;27491;4,2;4,5;96;96;96;;;;;;;;16,66666667;10;16,66666667;;99,99999804;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2003;81,33;;2506,68335;12,46957536;27843;3,9;4,1;96;94;96;;;;;;;;16,66666667;10;16,66666667;;100;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2004;81,592;;2958,879639;12,13731987;29457;3,6;3,8;95;94;95;;;;;;;;16,66666667;10;16,66666667;;99,9999994;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2005;81,926;;3055,632324;11,79991948;29836;3,4;3,6;95;94;96;;;;;;;;16,66666667;10;16,66666667;;100;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2006;82,258;;3242,24292;11,38830136;30184;3,1;3,3;92;90;92;;;;;;;;16,66666667;10;16,66666667;;100;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2007;82,605;;3804,506348;10,89259585;31211;2,9;3,1;91;90;91;;;;;;;;16,66666667;10;16,66666667;;100;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2008;82,894;62,96295929;4378,248535;10,41365546;31662;2,8;2,9;91;86;91;;;;;;;;16,66666667;10;16,66666667;;100;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2009;83,224;63,96321106;4242,503418;10,05233271;33066;2,6;2,7;89;88;90;;;;;;;;16,66666667;10;16,66666667;;99,99999734;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2010;83,464;66,61197662;3813,883545;9,909480126;33270;2,4;2,6;89;88;90;;;;;;;;16,66666667;10;16,66666667;;99,99999868;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2011;83,713;65,92533875;4550,350586;10,69772481;32620;2,3;2,4;92;90;92;;;;;;;;16,66666667;10;16,66666667;;100;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2012;83,943;64,13983154;4310,100098;10,45793569;33469;2,2;2,3;88;84;89;;;;;;;;16,66666667;10;16,66666667;;99,99999717;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2013;84,175;;4113,466797;10,26137306;33041;2;2,1;83;82;86;;;;;;;;16,66666667;10;16,66666667;;99,9999986;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2014;84,394;;4120,026855;10,7247942;32655;1,9;2;83;81;84;;;;;;;;16,66666667;10;16,66666667;;99,99999724;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2015;84,596;;3530,046143;11,03417563;32897;1,8;1,9;84;84;85;;;;;;;;16,66666667;10;38,33333333;;100;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2016;84,775;;3621,232666;10,7965188;33101;1,7;1,8;86;82;86;;;;;;;;16,66666667;10;38,33333333;;100;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2017;84,933;;3672,303223;11,13787836;33825;1,6;1,7;82;86;88;;;;;;;;16,66666667;10;38,33333333;;99,99999555;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2018;85,095;60,32846715;3969,364746;11,71602201;34522;1,6;1,6;78;89;90;;;;;;;;16,66666667;10;38,33333333;;100;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2019;85,257;61,0058309;3801,210449;10,49382376;34663;1,5;1,5;87;86;88;;;;;;;;16,66666667;10;38,33333333;;99,99999638;90,1925
SMR;San Marino;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2020;82,65;61,86046512;3758,609375;10,69089833;34770;1,4;1,5;89;90;89;;;;;;;;16,66666667;10;38,33333333;;100;90,1925
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2000;71,58292683;91,18826294;56,52191544;31,26568995;7516346;11;12,7;;89;95;0,1;;22,1;85,92193682;1801,481203;65,99439603;0,000738985;;;;;74,41925422;29,58108316
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2001;72,23414634;89,75031281;112,1975403;31,58792716;7503433;10,5;12,1;;90;93;0,1;;19,6;86,43253087;1965,152521;65,63870038;0,00051048;;;;;74,44541091;29,56756427
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2002;72,28536585;88,70987701;173,2494659;32,1130883;7500031;9,9;11,4;;92;95;0,1;;18;87,02328434;2097,949992;66,82960066;0,002014457;;;;;74,47170084;29,5543123
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2003;72,43658537;88,29438019;230,0886536;32,68346338;7480591;9,2;10,6;;87;89;0,1;;15,7;89,15234107;2211,043372;71,34813617;0,000173245;;;;;74,49797804;29,54135849
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2004;72,68292683;88,1681366;274,4553223;33,14134242;7463157;8,4;9,7;89;89;88;0,1;;14,6;90,62179614;2418,722278;68,2906119;0;;;;;74,52468659;29,52861151
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2005;72,83414634;88,59040833;307,5470581;33,32901543;7440769;7,8;9;65;96;98;0,1;;16,1;89,90300696;2152,466052;64,27043922;0,00213851;;;;;74,55122685;29,39455287
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2006;73,38536585;88,95658112;371,506073;33,11846616;7411569;7,3;8,5;93;88;92;0,1;;15,3;90,4236822;2293,679132;68,72892739;0,002905622;29,86279442;26118;40,44134461;46,06458903;74,57790611;29,17528921
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2007;73,63170732;89,4373703;547,2272339;32,61638714;7381579;7,1;8,1;99;95;94;0,1;;14;90,19924683;2241,568128;70,05198358;0,002900137;30,15206952;26371;40,85181797;47,07743547;74,60486665;28,95022281
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2008;73,88536585;90,46381378;671,8870239;32,01713153;7350222;6,9;7,9;93;92;95;0,1;;15,5;90,16400195;2292,389924;71,38270548;0,007143622;30,44134461;26624;41,20283558;55,79873915;74,6318104;28,71934563
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2009;73,98536585;91,48445892;575,262146;31,5150525;7320807;6,7;7,8;93;95;95;0,1;;20,7;87,67566204;2073,56721;70,19988518;0,009028756;30,73061971;26877;40,22410245;55,12073272;74,65888941;28,48254161
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2010;74,33658537;91,42762756;545,3338013;31,30450324;7291436;6,6;7,6;89;95;91;0,1;9,93;20,5;86,76218044;2145,491447;65,85833136;0,009999213;31,01989481;27130;40,26526412;52,56334007;74,68594667;28,23977439
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2011;74,53658537;93,63105011;618,8942261;33,95588567;7236519;6,4;7,4;94;93;94;0,1;;17,4;88,89094902;2241,326782;74,57253886;0,013523316;31,03482735;27143,06;40,34072719;56,50053527;74,71329265;27,99087322
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2012;74,83658537;94,1696167;559,9054565;30,38464917;7201497;6,1;7,1;97;87;91;0,1;;19,5;86,91232394;2023,831359;71,56172722;0,03896845;31,04975989;27156,12;39,59067002;52,37302248;74,72845101;27,74007026
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2013;75,18536585;94,40921021;627,5330811;28,45613507;7166553;5,9;6,8;91;92;95;0,1;;20;88,41174601;2082,014932;71,94623467;0,086566191;31,06469243;27169,18;39,91767665;56,01284644;74,73942971;27,48510988
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2014;75,33658537;94,34441376;608,8585815;28,03673292;7131787;5,6;6,6;92;86;93;0,1;;23,2;83,75936457;1861,596805;65,08220787;0,116529654;31,07962497;27182,24;40,09147039;46,8062329;74,75062473;27,22447723
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2015;75,28780488;96,66960907;491,25177;27,86326925;7095383;5,4;6,3;94;87;95;0,1;7,84;21,2;64,55308195;2080,590601;71,10292966;0,121729594;31,09455751;27195,3;39,80105191;55,77494945;74,76173852;26,9582242
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2016;75,68780488;96,23473358;486,4294434;25,5339499;7058322;5,2;6,1;91;82;93;0,1;;20,9;0;2165,838893;69,43724264;0,20939454;31,10198948;27201,8;39,51520695;55,98191983;74,77307452;26,68616002
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2017;75,53902439;95,49508667;515,8457031;26,2823086;7020858;5,1;5,9;93;86;95;0,1;;20;0;2224,785153;71,68038872;0,405695775;31,12119826;27218,6;39,09215641;63,95860592;74,78724317;26,40702223
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2018;75,8902439;95,08724213;617,0869141;27,12834196;6982604;4,9;5,8;91;93;97;0,1;;21;0;2200,404103;67,10487642;0,749018036;31,12279899;27220;39,60667734;66,10562626;74,80425748;26,12054923
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2019;75,93658537;94,47219086;641,0475464;22,6362589;6945235;4,8;5,6;94;87;97;0,1;7,89;21,4;0;2201,720121;68,2393617;2,830957447;31,12531443;27222,2;39,56094214;66,82526466;74,8241408;25,79807336
SRB;Serbia;Avrupa ve Orta Asya;Üst-Orta Gelirli;2020;74,47804878;92,24117279;670,0356445;22,50753557;6899126;4,7;5,5;87;78;92;0,1;;26;0;2291,608187;69,80187586;3,171698809;32,37780949;27226,5;41,40801522;60,6399429;74,84690637;25,45295782
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2000;77,95121951;;796,0310059;19,79997192;4027887;3;3,9;97;96;98;0,1;2,28;0,3;98,91593477;4634,813683;0;4,354271277;25,39328358;170,135;1,791044776;313,89375;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2001;78,25121951;;690,0133057;19,31426286;4138012;2,8;3,6;95;95;96;0,1;2,28;0,6;98,16558983;5146,023239;0;4,166883254;25,50164179;170,861;1,791044776;328,2361667;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2002;78,55121951;;749,444458;18,58425257;4175950;2,7;3,4;95;94;94;0,1;2,06;0,6;98,15102109;5066,196035;0;3,977555966;25,42044444;171,588;1,777777778;338,24525;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2003;79,03902439;;851,1096191;17,73928066;4114826;2,5;3,2;95;93;96;0,1;1,83;0,6;98,39918937;6217,058806;0;3,902354806;25,08224163;172,315;1,164483261;352,521;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2004;79,4902439;;868,4368897;16,90868676;4166664;2,4;3,1;94;95;95;0,1;1,59;0,5;98,70871637;7371,027933;0;3,745565184;25,1149492;173,042;1,161103048;366,79675;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2005;79,9902439;;908,3760376;16,22181047;4265762;2,3;3;96;96;96;0,1;1,62;0,5;;4925,757576;0;3,608143825;25,22046444;173,769;1,103047896;377,5169445;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2006;80,14146341;;989,7389526;15,60320415;4401365;2,3;2,9;95;95;95;0,1;1,66;0,5;;5128,308657;0;3,495715227;25,14351585;174,496;1,080691643;346,2891388;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2007;80,44146341;;1116,97937;14,95527648;4588599;2,3;2,9;96;95;97;0,1;1,73;0,5;;4537,417169;0;3,352004473;25,21194245;175,223;1,151079137;315,0613333;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2008;80,7902439;;1286,913452;14,37415164;4839396;2,2;2,8;97;95;97;0,1;1,78;0,5;;4958,462483;0;3,305719354;25,13571429;175,95;1;284,45575;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2009;81,24146341;;1326,116821;13,95595379;4987573;2,2;2,8;96;95;97;0,1;1,86;0,5;78,36301907;5321,08305;0;2,772278411;25,23957143;176,677;1;252,1835;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2010;81,54146341;;1510,667847;13,7968071;5076732;2,2;2,8;96;95;96;0,1;1,92;0,5;;4856,8492;0;3,27738973;25,27122507;177,404;1,054131054;219,91125;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2011;81,74390244;;1700,168579;15,50309323;5183688;2,2;2,8;96;95;96;0,1;1,99;0,5;;4086,326071;0;3,369936544;24,83892045;174,866;1,036931818;187,639;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2012;81,99512195;;1853,024292;16,92235993;5312437;2,2;2,8;97;95;97;0,1;1,99;0,5;98,56892364;4787,023088;0,01278282;3,373215731;24,40906516;172,328;1,033994334;160,0334167;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2013;82,24634146;;2102,970215;18,07666256;5399162;2,2;2,8;97;95;97;0,1;1,97;0,6;86,99463597;5273,752922;0,652477539;3,850618082;24,0155587;169,79;0,947666195;132,4278333;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2014;82,49512195;;2233,349609;17,28168859;5469724;2,2;2,7;96;95;96;0,1;1,92;0,6;93,03986515;4986,327797;1,097543689;4,034667801;23,58984485;167,252;0,930888575;108,5055833;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2015;82,74390244;;2330,395996;17,1833033;5535002;2,2;2,7;96;95;96;0,1;1,91;0,7;-48,63606997;5242,650433;1,195953987;4,179670766;23,23187588;164,714;0,930888575;84,58333333;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2016;82,84634146;107,7458686;2509,921631;15,90029489;5607283;2,1;2,6;96;95;97;0,1;1,89;0,7;0;5449,41985;1,197824951;4,590456102;22,9696756;162,855;0,930888575;84,96666667;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2017;83,09512195;107,4728739;2673,662109;16,07688405;5612253;2,1;2,6;96;95;96;0,1;1,89;0,7;0;5799,395295;1,294090701;4,279012063;22,62640449;161,1;0,926966292;83,21666667;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2018;83,29756098;105,7452509;2726,006836;15,97685716;5638676;2;2,5;97;97;97;0,1;1,87;0,8;0;5692,665647;1,292543884;4,116121992;22,31092437;159,3;0,924369748;81,38333333;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2019;83,59512195;104,6219879;2924,24707;17,07590632;5703569;2;2,5;97;96;97;0,1;1,87;0,9;0;5565,915193;1,191503424;4,175420882;21,9972067;157,5;0,921787709;82,16666667;100;100
SGP;Singapore;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2020;83,54390244;103,1158392;3541,364502;13,86919559;5685807;2;2,4;97;97;98;0,1;1,81;0,9;0;5538,123716;0,992546537;4,081257725;21,68523677;155,7;0,919220056;83,11666667;100;100
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2000;73,05121951;;203,5062714;21,38683734;5388720;8;9,6;98;98;99;0,1;11,09;3,7;72,51211854;3292,778556;19,6129405;0;39,53035343;19014,1;50,72765073;9,297619048;92,17964665;84,23303006
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2001;73,40243902;87,46304321;212,2220764;21,62785163;5378867;7,8;9,3;99;99;99;0,1;11,09;6;73,0742775;3456,890281;19,52505773;0,480559196;39,56465696;19030,6;46,88149688;8,991666667;92,17798686;84,23262852
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2002;73,60487805;88,57756805;254,127655;22,12497175;5376912;7,5;9,1;99;99;99;0,1;10,72;5,5;72,43785299;3484,031086;17,26339162;0,468745181;39,5989605;19047,1;46,50727651;8,685714286;92,81332556;84,21892668
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2003;73,60487805;91,03340149;344,4733582;22,70030529;5373374;7,3;8,8;99;99;99;0,1;10,5;5,3;72,17786439;3468,936285;20,53691706;0,323946372;39,62502598;19063,6;46,47682395;8,18968254;93,44966752;84,06156375
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2004;73,95853659;93,79518127;511,5299072;23,17595985;5372280;7,1;8,6;99;99;99;0,1;10,5;6,2;72,21295727;3416,398661;20,0052344;0,085059051;39,66756757;19080,1;40,20790021;7,693650794;94,08701957;83,93777496
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2005;73,90487805;95,3483963;601,3132324;23,37404302;5372807;6,9;8,3;99;98;99;0,1;10,62;6,3;72,10647148;3504,643761;19,01128596;0,120807503;39,7018711;19096,6;40,35343035;7,197619048;94,72537681;83,81329775
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2006;74,20487805;95,53829956;729,0132446;23,17577913;5373054;6,6;8;99;98;99;0,1;10,78;6,6;70,88872993;3469,449605;18,23476988;1,285887071;39,73617464;19113,1;40,31185031;6,328571429;95,36473565;83,68801506
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2007;74,20731707;95,32893372;1029,300293;22,70299601;5374622;6,3;7,7;99;99;99;0,1;10,93;8,2;70,91520899;3321,106913;18,61633875;1,721556886;39,77047817;19129,6;40,12474012;5,45952381;96,00510653;83,56203783
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2008;74,70487805;94,75462341;1251,677246;22,13870649;5379233;6,1;7,4;99;99;99;0,1;11,03;7,6;70,32371021;3406,383722;17,77846834;1,81040674;39,8047817;19146,1;40,27027027;5,267460317;96,64649084;83,43548823
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2009;74,9097561;94,39501953;1320,093018;21,66592338;5386406;5,9;7,1;99;99;99;0,1;10,89;10;70,00154119;3107,879884;16,3486905;2,0744026;39,84736952;19162,6;40,1330838;4,984920635;97,28888057;83,30811971
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2010;75,11219512;94,77934265;1296,542847;21,46765949;5391428;5,7;6,9;99;98;99;0,1;10,54;10,3;67,49356232;3441,256476;14,64570321;2,458683323;39,88085089;19179,1;40,43791978;4,767460317;97,93308975;83,16468472
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2011;75,95853659;94,99941254;1352,438354;22,55585624;5398384;5,5;6,7;99;98;99;0,1;10,38;10,4;65,94379064;3339,087389;14,09128978;4,26155081;39,8993096;19186,78;40,12851439;4,707142857;98,57904044;83,02140534
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2012;76,1097561;95,049263;1319,438232;20,3421781;5407579;5,4;6,6;99;99;99;0,1;10,3;10,5;63,93210301;3220,505526;13,62684901;4,78300307;39,91528032;19194,46;40,08068541;5,28015873;98,87783036;82,89296169
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2013;76,41219512;93,52967072;1370,467651;19,58088787;5413393;5,3;6,4;98;98;98;0,1;10,29;10,7;63,78575831;3260,444397;12,22946726;5,219894562;39,93125104;19202,14;39,37364831;5,058730159;98,93564559;82,76385794
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2014;76,81219512;92,75710297;1289,348511;19,26610105;5418649;5,2;6,3;97;97;97;0,1;10,32;12,2;62,45819247;3013,302939;12,24772819;7,371993723;39,95386855;19209,82;39,29700499;4,438888889;98,99345336;82,63408194
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2015;76,56341463;91,89572906;1108,878174;19,18674764;5423801;5,2;6,2;96;95;96;0,1;10,32;13,4;61,46799561;3131,862829;12,38523585;8,080883173;39,96817936;19217,5;39,27873217;4,552380952;99,05126541;82,7014841
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2016;77,16585366;91,45343781;1175,627075;17,87880045;5430798;5,1;6,1;96;95;96;0,1;10,14;13,1;0;3159,568047;12,07508129;8,387525865;40,00353577;19233,7;39,22628952;4,407142857;99,10907047;82,77254905
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2017;77,16585366;91,25359344;1189,079834;18,18474975;5439232;5;6;96;96;96;0,1;10,07;12,4;0;3316,82597;12,76227558;7,960199005;40,05615641;19259;39,08069884;4,415079365;99,16688373;82,84729969
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2018;77,26585366;91,78153992;1299,911255;18,67878491;5446771;5;5,9;97;96;97;0,1;10,48;12,4;0;3269,57252;13,28834674;8,216232249;40,05615641;19259;39,28868552;4,416666667;99,22469816;82,9185412
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2019;77,66585366;91,32469177;1342,075806;15,83711665;5454147;5;5,9;97;96;97;0,1;10,48;17,6;0;3128,363379;9,513258775;8,046704649;40,05615641;19259;39,20549085;4,433333333;99,2825048;82,99347536
SVK;Slovak Republic;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2020;76,86585366;90,81334686;1393,62439;15,39161943;5458827;5;5,9;97;96;97;0,1;10,67;17,6;0;3032,642695;7,646161315;8,11429364;40,05615641;19259;39,16389351;4,404761905;99,34031862;83,07213603
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2000;75,41219512;;796,6470337;20,76294074;1988925;4,5;5,4;;95;91;0,1;12,1;18;68,92618127;3281,078593;33,84468585;0,519083969;61,22144985;12330;25,71996028;;91,83562627;41,56434149
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2001;75,75853659;108,7546921;826,225769;20,93419702;1992060;4,3;5,2;;94;92;0,1;12,1;18,7;68,30792265;3484,359323;34,00387115;0,495921471;61,29096326;12344;25,32274081;;91,83103478;43,51369256
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2002;76,00731707;109,7615433;944,87146;21,26822316;1994530;4,1;4,9;;93;93;0,1;11,69;16,3;68,65715461;3484,570905;36,32004384;0,702561995;61,36047666;12358;25,07447865;4,816282807;91,8264433;45,51301443
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2003;76,85853659;111,0625076;1203,063599;21,64965057;1995733;3,9;4,7;;94;95;0,1;11,19;16,9;68,24916338;3539,509124;36,96092619;0,88487699;61,42999007;12372;25,32274081;4,859846454;91,82185181;47,5627998
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2004;77,20731707;98,89685822;1368,64856;21,96311064;1997012;3,7;4,4;;94;94;0,1;11,6;17,8;68,00766456;3638,843808;33,99253487;0,793202803;61,49950348;12386;24,42899702;4,903410107;91,81726033;49,66354138
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2005;77,61219512;98,43148804;1449,189209;22,0932348;2000474;3,5;4,2;;94;95;0,1;11,81;18,6;66,42045587;3763,904458;34,86802937;0,754184031;61,56901688;12400;25,27308838;4,946973755;91,81266885;51,81573187
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2006;78,08658537;97,23245239;1541,664307;21,7654812;2006868;3,3;4;;96;97;0,1;12,12;17,4;67,87937717;3735,024313;35,9642739;0,741382732;61,63853029;12414;24,37934459;4,978575254;91,80807736;54,0313564
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2007;78,56097561;99,23648834;1795,950439;20,98391492;2018122;3,1;3,8;;96;97;0,1;12,03;18,4;66,98538408;3757,027129;36,44219903;0,753905471;61,70804369;12428;24,72691162;5,010176754;91,80348588;56,25585358
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2008;78,76585366;99,93359375;2179,452393;20,05107775;2021316;2,9;3,6;;96;97;0,1;11,47;17,6;67,47600111;3952,122097;32,4592963;1,765961339;61,75854504;12442;30,703557;5,570433851;91,79889439;58,53884205
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2009;78,97073171;98,96755981;2125,056885;19,26951147;2039669;2,8;3,4;;95;96;0,1;11,25;19,6;67,08099328;3514,075272;31,2869597;1,167835152;61,82926466;12456;31,02979281;5,049276915;91,79430291;60,97521082
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2010;79,42195122;98,53781891;2017,146606;18,94175787;2048583;2,6;3,2;;95;96;0,1;11,14;20,1;66,48349726;3589,608695;32,16545012;1,404014599;61,89752906;12470;30,96663391;4,957150509;92,36281821;63,46311925
SVN;Slovenia;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2011;79,97073171;98,47821808;2147,805176;20,69735087;2052843;2,5;3,1;;96;96;0,1;11,28;19,1;64,70476935;3580,693649;33,04688959;1,984432406;61,90807108;12472;30,80561898;4,554365292;92,93127617;66,00301417
